NAME	TITLE	SCORE	
FAM153B	family with sequence similarity 153 member B [Source:HGNC Symbol;Acc:HGNC:27323]	0.3379219	
POTED	POTE ankyrin domain family member D [Source:HGNC Symbol;Acc:HGNC:23822]	0.33743998	
FAM111B	family with sequence similarity 111 member B [Source:HGNC Symbol;Acc:HGNC:24200]	0.3365186	
LY75	lymphocyte antigen 75 [Source:HGNC Symbol;Acc:HGNC:6729]	0.3352474	
SKA1	spindle and kinetochore associated complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28109]	0.333302	
IGHV3-48	immunoglobulin heavy variable 3-48 [Source:HGNC Symbol;Acc:HGNC:5606]	0.33126003	
ANKRD20A3P	ankyrin repeat domain 20 family member A3, pseudogene [Source:HGNC Symbol;Acc:HGNC:31981]	0.32883105	
CD3G	CD3g molecule [Source:HGNC Symbol;Acc:HGNC:1675]	0.3286407	
CXCL9	C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]	0.32582852	
BAGE2	BAGE family member 2 [Source:HGNC Symbol;Acc:HGNC:15723]	0.32560226	
CXCL10	C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]	0.32484132	
CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	0.32250682	
MMRN1	multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]	0.31576127	
IGHV3-23	immunoglobulin heavy variable 3-23 [Source:HGNC Symbol;Acc:HGNC:5588]	0.3156381	
LINC00221	long intergenic non-protein coding RNA 221 [Source:HGNC Symbol;Acc:HGNC:20169]	0.3154141	
GZMK	granzyme K [Source:HGNC Symbol;Acc:HGNC:4711]	0.3129438	
TC2N	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]	0.31155816	
LRRC4C	leucine rich repeat containing 4C [Source:HGNC Symbol;Acc:HGNC:29317]	0.3089268	
ADAMDEC1	ADAM like decysin 1 [Source:HGNC Symbol;Acc:HGNC:16299]	0.30868804	
P2RY10	P2Y receptor family member 10 [Source:HGNC Symbol;Acc:HGNC:19906]	0.30759975	
SH2D1A	SH2 domain containing 1A [Source:HGNC Symbol;Acc:HGNC:10820]	0.30693245	
IGLV1-44	immunoglobulin lambda variable 1-44 [Source:HGNC Symbol;Acc:HGNC:5879]	0.30528527	
FYB1	FYN binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4036]	0.30468968	
TRAJ17	T cell receptor alpha joining 17 [Source:HGNC Symbol;Acc:HGNC:12045]	0.30390608	
IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker) [Source:HGNC Symbol;Acc:HGNC:5528]	0.30309916	
SYCP2	synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]	0.3029331	
RADX	RPA1 related single stranded DNA binding protein, X-linked [Source:HGNC Symbol;Acc:HGNC:25486]	0.30278522	
MKRN9P	makorin ring finger protein 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:7116]	0.30010918	
MAGEC2	MAGE family member C2 [Source:HGNC Symbol;Acc:HGNC:13574]	0.29983127	
OTOP1	otopetrin 1 [Source:HGNC Symbol;Acc:HGNC:19656]	0.2991476	
CXCL13	C-X-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10639]	0.2989106	
CCL18	C-C motif chemokine ligand 18 [Source:HGNC Symbol;Acc:HGNC:10616]	0.2972747	
IGKV1-5	immunoglobulin kappa variable 1-5 [Source:HGNC Symbol;Acc:HGNC:5741]	0.29691046	
JCHAIN	joining chain of multimeric IgA and IgM [Source:HGNC Symbol;Acc:HGNC:5713]	0.29659906	
ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	0.2956957	
CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	0.29552454	
IKZF3	IKAROS family zinc finger 3 [Source:HGNC Symbol;Acc:HGNC:13178]	0.29468998	
EVI2B	ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]	0.29358524	
CCL2	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	0.29146945	
PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	0.29146773	
SLAMF6	SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]	0.29120484	
KLRC4	killer cell lectin like receptor C4 [Source:HGNC Symbol;Acc:HGNC:6377]	0.29017663	
KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	0.28982404	
KIF18A	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]	0.28969908	
FAR2P4	fatty acyl-CoA reductase 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49286]	0.28919291	
PLA2G7	phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]	0.2873297	
SLC5A12	solute carrier family 5 member 12 [Source:HGNC Symbol;Acc:HGNC:28750]	0.28632918	
TRGC2	T cell receptor gamma constant 2 [Source:HGNC Symbol;Acc:HGNC:12276]	0.28455234	
TXK	TXK tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12434]	0.28165466	
BRIP1	BRCA1 interacting protein C-terminal helicase 1 [Source:HGNC Symbol;Acc:HGNC:20473]	0.28028163	
TOP2A	DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]	0.2800408	
MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	0.2796448	
MAGEA10	MAGE family member A10 [Source:HGNC Symbol;Acc:HGNC:6797]	0.27792817	
GIMAP2	GTPase, IMAP family member 2 [Source:HGNC Symbol;Acc:HGNC:21789]	0.27741048	
CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	0.27729017	
ITK	IL2 inducible T cell kinase [Source:HGNC Symbol;Acc:HGNC:6171]	0.27667826	
SEMA3A	semaphorin 3A [Source:HGNC Symbol;Acc:HGNC:10723]	0.2756912	
SFRP4	secreted frizzled related protein 4 [Source:HGNC Symbol;Acc:HGNC:10778]	0.27498537	
IDO1	indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]	0.27455378	
PRSS43P	serine protease 43, pseudogene [Source:HGNC Symbol;Acc:HGNC:37323]	0.27426147	
OR52E6	olfactory receptor family 52 subfamily E member 6 [Source:HGNC Symbol;Acc:HGNC:15215]	0.27406478	
IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker) [Source:HGNC Symbol;Acc:HGNC:5527]	0.27378035	
OSBPL3	oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]	0.273253	
FAM153CP	family with sequence similarity 153 member C, pseudogene [Source:HGNC Symbol;Acc:HGNC:33936]	0.27279568	
GPR183	G protein-coupled receptor 183 [Source:HGNC Symbol;Acc:HGNC:3128]	0.27214327	
TRIM22	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	0.2712519	
CDKN2B-AS1	CDKN2B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:34341]	0.26883772	
ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	0.26852444	
KCND2	potassium voltage-gated channel subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	0.2685149	
TNFAIP3	TNF alpha induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	0.26838934	
BTLA	B and T lymphocyte associated [Source:HGNC Symbol;Acc:HGNC:21087]	0.26738164	
IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker) [Source:HGNC Symbol;Acc:HGNC:5526]	0.2671274	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	0.2664955	
CLSPN	claspin [Source:HGNC Symbol;Acc:HGNC:19715]	0.2664924	
PLEK	pleckstrin [Source:HGNC Symbol;Acc:HGNC:9070]	0.26635855	
PARP15	poly(ADP-ribose) polymerase family member 15 [Source:HGNC Symbol;Acc:HGNC:26876]	0.26618406	
KNL1	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	0.26612857	
CD48	CD48 molecule [Source:HGNC Symbol;Acc:HGNC:1683]	0.26555434	
ANKRD20A8P	ankyrin repeat domain 20 family member A8, pseudogene [Source:HGNC Symbol;Acc:HGNC:23666]	0.2637027	
IRAG2	inositol 1,4,5-triphosphate receptor associated 2 [Source:HGNC Symbol;Acc:HGNC:6690]	0.26246303	
CEP112	centrosomal protein 112 [Source:HGNC Symbol;Acc:HGNC:28514]	0.26235798	
DTL	denticleless E3 ubiquitin protein ligase homolog [Source:HGNC Symbol;Acc:HGNC:30288]	0.2620105	
AC097374.1	pseudogene similar to part of asparagine synthetase (ASNS)	0.2617374	
CD3E	CD3e molecule [Source:HGNC Symbol;Acc:HGNC:1674]	0.26151288	
CDH7	cadherin 7 [Source:HGNC Symbol;Acc:HGNC:1766]	0.26088345	
PRR11	proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619]	0.25983444	
IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	0.25953278	
IGHM	immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]	0.25933045	
LGSN	lengsin, lens protein with glutamine synthetase domain [Source:HGNC Symbol;Acc:HGNC:21016]	0.25848123	
CXCL11	C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]	0.25678125	
TPTE	transmembrane phosphatase with tensin homology [Source:HGNC Symbol;Acc:HGNC:12023]	0.2563082	
GCNT4	glucosaminyl (N-acetyl) transferase 4 [Source:HGNC Symbol;Acc:HGNC:17973]	0.25580975	
CXorf49	chromosome X open reading frame 49 [Source:HGNC Symbol;Acc:HGNC:30891]	0.2557462	
PTPN22	protein tyrosine phosphatase non-receptor type 22 [Source:HGNC Symbol;Acc:HGNC:9652]	0.25536144	
NPY	neuropeptide Y [Source:HGNC Symbol;Acc:HGNC:7955]	0.25474814	
NDC80	NDC80 kinetochore complex component [Source:HGNC Symbol;Acc:HGNC:16909]	0.25470024	
NUF2	NUF2 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:14621]	0.25431055	
CENPI	centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]	0.2541382	
RASGRP1	RAS guanyl releasing protein 1 [Source:HGNC Symbol;Acc:HGNC:9878]	0.25394687	
CR2	complement C3d receptor 2 [Source:HGNC Symbol;Acc:HGNC:2336]	0.25341812	
VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	0.25323647	
SLC18A2	solute carrier family 18 member A2 [Source:HGNC Symbol;Acc:HGNC:10935]	0.25275582	
CD3D	CD3d molecule [Source:HGNC Symbol;Acc:HGNC:1673]	0.251919	
CYBB	cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]	0.2514944	
SPIC	Spi-C transcription factor [Source:HGNC Symbol;Acc:HGNC:29549]	0.25063822	
LEF1	lymphoid enhancer binding factor 1 [Source:HGNC Symbol;Acc:HGNC:6551]	0.24903013	
MIR155	microRNA 155 [Source:HGNC Symbol;Acc:HGNC:31542]	0.24874213	
BRCA1	BRCA1 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1100]	0.24833767	
KRT19	keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]	0.24827906	
CD52	CD52 molecule [Source:HGNC Symbol;Acc:HGNC:1804]	0.24824959	
TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	0.2482085	
AOAH	acyloxyacyl hydrolase [Source:HGNC Symbol;Acc:HGNC:548]	0.24808429	
ADAM12	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]	0.24742757	
ADGRV1	adhesion G protein-coupled receptor V1 [Source:HGNC Symbol;Acc:HGNC:17416]	0.2455537	
RAD51AP1	RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]	0.24411184	
C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	0.243628	
HLA-DRB5	major histocompatibility complex, class II, DR beta 5 [Source:HGNC Symbol;Acc:HGNC:4953]	0.24361214	
TMEM156	transmembrane protein 156 [Source:HGNC Symbol;Acc:HGNC:26260]	0.24304704	
PLAC8	placenta associated 8 [Source:HGNC Symbol;Acc:HGNC:19254]	0.24236304	
CR1	complement C3b/C4b receptor 1 (Knops blood group) [Source:HGNC Symbol;Acc:HGNC:2334]	0.24215606	
IGLV3-12	immunoglobulin lambda variable 3-12 [Source:HGNC Symbol;Acc:HGNC:5898]	0.24207594	
SEMA3E	semaphorin 3E [Source:HGNC Symbol;Acc:HGNC:10727]	0.2417723	
GBP5	guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]	0.24098341	
PRAME	preferentially expressed antigen in melanoma [Source:HGNC Symbol;Acc:HGNC:9336]	0.24091369	
CIP2A	cellular inhibitor of PP2A [Source:HGNC Symbol;Acc:HGNC:29302]	0.24089897	
DOCK2	dedicator of cytokinesis 2 [Source:HGNC Symbol;Acc:HGNC:2988]	0.24045864	
GVINP1	GTPase, very large interferon inducible pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:25813]	0.2394593	
SOX5	SRY-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11201]	0.23833302	
CDH4	cadherin 4 [Source:HGNC Symbol;Acc:HGNC:1763]	0.2371177	
RGS5	regulator of G protein signaling 5 [Source:HGNC Symbol;Acc:HGNC:10001]	0.23682056	
IGHV4-59	immunoglobulin heavy variable 4-59 [Source:HGNC Symbol;Acc:HGNC:5654]	0.23622166	
CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	0.2359322	
CD53	CD53 molecule [Source:HGNC Symbol;Acc:HGNC:1686]	0.23560712	
DIAPH3	diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]	0.23465683	
POLQ	DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]	0.23450714	
STIL	STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]	0.23405159	
SLAMF7	SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]	0.23384838	
CLEC4M	C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]	0.23354208	
LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	0.2335412	
KIF11	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]	0.23281226	
PCLAF	PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]	0.23267211	
TNFSF10	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	0.23239103	
NUP62CL	nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]	0.23202859	
LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	0.23166469	
STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	0.23116186	
RNFT1	ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]	0.23108013	
TTK	TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]	0.22994652	
DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	0.22973551	
CCNA1	cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]	0.22943074	
DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	0.22933432	
MAGEC1	MAGE family member C1 [Source:HGNC Symbol;Acc:HGNC:6812]	0.22863874	
EFEMP1	EGF containing fibulin extracellular matrix protein 1 [Source:HGNC Symbol;Acc:HGNC:3218]	0.22799303	
CCR7	C-C motif chemokine receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]	0.2276348	
NXF2	nuclear RNA export factor 2 [Source:HGNC Symbol;Acc:HGNC:8072]	0.22718364	
ETS1	ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]	0.2265269	
SLFN5	schlafen family member 5 [Source:HGNC Symbol;Acc:HGNC:28286]	0.22647572	
PCDHB8	protocadherin beta 8 [Source:HGNC Symbol;Acc:HGNC:8693]	0.22638057	
GIMAP7	GTPase, IMAP family member 7 [Source:HGNC Symbol;Acc:HGNC:22404]	0.22633849	
IGLV2-11	immunoglobulin lambda variable 2-11 [Source:HGNC Symbol;Acc:HGNC:5887]	0.22605485	
BANK1	B cell scaffold protein with ankyrin repeats 1 [Source:HGNC Symbol;Acc:HGNC:18233]	0.22595115	
BCL2A1	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]	0.2246328	
FAP	fibroblast activation protein alpha [Source:HGNC Symbol;Acc:HGNC:3590]	0.22451302	
ITGA4	integrin subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:6140]	0.2232861	
CDC6	cell division cycle 6 [Source:HGNC Symbol;Acc:HGNC:1744]	0.222797	
CENPK	centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]	0.22221288	
ARHGDIB	Rho GDP dissociation inhibitor beta [Source:HGNC Symbol;Acc:HGNC:679]	0.22189225	
EYS	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	0.22183979	
LRRIQ1	leucine rich repeats and IQ motif containing 1 [Source:HGNC Symbol;Acc:HGNC:25708]	0.22182216	
ANKRD20A2P	ankyrin repeat domain 20 family member A2, pseudogene [Source:HGNC Symbol;Acc:HGNC:31979]	0.22179107	
CACNA2D3	calcium voltage-gated channel auxiliary subunit alpha2delta 3 [Source:HGNC Symbol;Acc:HGNC:15460]	0.22177915	
NCKAP1L	NCK associated protein 1 like [Source:HGNC Symbol;Acc:HGNC:4862]	0.22147644	
IKZF1	IKAROS family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13176]	0.2211166	
IGLV1-40	immunoglobulin lambda variable 1-40 [Source:HGNC Symbol;Acc:HGNC:5877]	0.22089957	
GPR171	G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:HGNC:30057]	0.22046985	
ANLN	anillin actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	0.22044356	
STK26	serine/threonine kinase 26 [Source:HGNC Symbol;Acc:HGNC:18174]	0.21983069	
IGHA1	immunoglobulin heavy constant alpha 1 [Source:HGNC Symbol;Acc:HGNC:5478]	0.21908566	
SLC35F4	solute carrier family 35 member F4 [Source:HGNC Symbol;Acc:HGNC:19845]	0.21871561	
HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	0.21856102	
RHOH	ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]	0.21847188	
CD200R1L-AS1	CD200R1L antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54071]	0.21844956	
RIPOR2	RHO family interacting cell polarization regulator 2 [Source:HGNC Symbol;Acc:HGNC:13872]	0.21793027	
BRCA2	BRCA2 DNA repair associated [Source:HGNC Symbol;Acc:HGNC:1101]	0.21776822	
THEMIS	thymocyte selection associated [Source:HGNC Symbol;Acc:HGNC:21569]	0.21764642	
TEX14	testis expressed 14, intercellular bridge forming factor [Source:HGNC Symbol;Acc:HGNC:11737]	0.21748778	
CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	0.21722189	
AC091057.1	OTU deubiquitinase 7A pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:100288637]	0.21709286	
IGLV3-16	immunoglobulin lambda variable 3-16 [Source:HGNC Symbol;Acc:HGNC:5901]	0.21651298	
NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	0.2153911	
ARHGAP15	Rho GTPase activating protein 15 [Source:HGNC Symbol;Acc:HGNC:21030]	0.21536677	
FCMR	Fc fragment of IgM receptor [Source:HGNC Symbol;Acc:HGNC:14315]	0.21529245	
PIK3CG	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:8978]	0.21513036	
DEPDC1	DEP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22949]	0.21493341	
LXN	latexin [Source:HGNC Symbol;Acc:HGNC:13347]	0.21492526	
SP140	SP140 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:17133]	0.21449833	
SKAP1	src kinase associated phosphoprotein 1 [Source:HGNC Symbol;Acc:HGNC:15605]	0.21423729	
SP140L	SP140 nuclear body protein like [Source:HGNC Symbol;Acc:HGNC:25105]	0.21413974	
FGF10	fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666]	0.21402086	
SULF1	sulfatase 1 [Source:HGNC Symbol;Acc:HGNC:20391]	0.21381077	
PRKCH	protein kinase C eta [Source:HGNC Symbol;Acc:HGNC:9403]	0.21380043	
SNORD27	small nucleolar RNA, C/D box 27 [Source:HGNC Symbol;Acc:HGNC:10149]	0.21366422	
ACBD7	acyl-CoA binding domain containing 7 [Source:HGNC Symbol;Acc:HGNC:17715]	0.21357667	
GCH1	GTP cyclohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:4193]	0.21353996	
LRRN3	leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]	0.21299864	
NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	0.2126432	
TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	0.21254115	
FANCI	FA complementation group I [Source:HGNC Symbol;Acc:HGNC:25568]	0.21213064	
CDKN3	cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]	0.21121614	
IGLV2-23	immunoglobulin lambda variable 2-23 [Source:HGNC Symbol;Acc:HGNC:5890]	0.2107302	
ARAP2	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]	0.21058571	
AGBL4	ATP/GTP binding protein like 4 [Source:HGNC Symbol;Acc:HGNC:25892]	0.21037899	
NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	0.21026301	
XRCC2	X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]	0.21015309	
MIMT1	MER1 repeat containing imprinted transcript 1 [Source:HGNC Symbol;Acc:HGNC:33464]	0.20921491	
MCM8	minichromosome maintenance 8 homologous recombination repair factor [Source:HGNC Symbol;Acc:HGNC:16147]	0.2090946	
CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	0.2089146	
ENPP2	ectonucleotide pyrophosphatase/phosphodiesterase 2 [Source:HGNC Symbol;Acc:HGNC:3357]	0.2088418	
LYVE1	lymphatic vessel endothelial hyaluronan receptor 1 [Source:HGNC Symbol;Acc:HGNC:14687]	0.20857067	
HLA-DRA	major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]	0.20815443	
RGS1	regulator of G protein signaling 1 [Source:HGNC Symbol;Acc:HGNC:9991]	0.20815127	
