NAME	TITLE	SCORE	
PLAGL1	PLAG1 like zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:9046]	0.12396361	
REEP1	receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]	0.123929664	
NIPSNAP3B	nipsnap homolog 3B [Source:HGNC Symbol;Acc:HGNC:23641]	0.12327349	
AKR1C3	aldo-keto reductase family 1 member C3 [Source:HGNC Symbol;Acc:HGNC:386]	0.12257939	
CA10	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	0.12151762	
SLC24A2	solute carrier family 24 member 2 [Source:HGNC Symbol;Acc:HGNC:10976]	0.12094527	
ARPP21	cAMP regulated phosphoprotein 21 [Source:HGNC Symbol;Acc:HGNC:16968]	0.12059317	
PLA2R1	phospholipase A2 receptor 1 [Source:HGNC Symbol;Acc:HGNC:9042]	0.12057305	
CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]	0.12014521	
ANK3	ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]	0.12001606	
CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]	0.12001372	
RBFOX1	RNA binding fox-1 homolog 1 [Source:HGNC Symbol;Acc:HGNC:18222]	0.119100474	
SLC4A10	solute carrier family 4 member 10 [Source:HGNC Symbol;Acc:HGNC:13811]	0.11884929	
GRHL1	grainyhead like transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:17923]	0.11813023	
RGS9	regulator of G protein signaling 9 [Source:HGNC Symbol;Acc:HGNC:10004]	0.1179076	
ROBO2	roundabout guidance receptor 2 [Source:HGNC Symbol;Acc:HGNC:10250]	0.11754634	
ADCY1	adenylate cyclase 1 [Source:HGNC Symbol;Acc:HGNC:232]	0.117118545	
SCG2	secretogranin II [Source:HGNC Symbol;Acc:HGNC:10575]	0.11697746	
CSRNP3	cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]	0.116949275	
PRICKLE2	prickle planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:20340]	0.11685782	
PTCHD1	patched domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26392]	0.116315804	
PMP22	peripheral myelin protein 22 [Source:HGNC Symbol;Acc:HGNC:9118]	0.11619364	
MAGEE2	MAGE family member E2 [Source:HGNC Symbol;Acc:HGNC:24935]	0.11600134	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	0.11585642	
RETREG1	reticulophagy regulator 1 [Source:HGNC Symbol;Acc:HGNC:25964]	0.11560609	
ITGB8	integrin subunit beta 8 [Source:HGNC Symbol;Acc:HGNC:6163]	0.1152695	
SNORA59B	small nucleolar RNA, H/ACA box 59B [Source:HGNC Symbol;Acc:HGNC:32658]	0.114936434	
PRUNE2	prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]	0.11485186	
SNURF	SNRPN upstream reading frame [Source:HGNC Symbol;Acc:HGNC:11171]	0.11453885	
FBXO30	F-box protein 30 [Source:HGNC Symbol;Acc:HGNC:15600]	0.11414233	
PDE1C	phosphodiesterase 1C [Source:HGNC Symbol;Acc:HGNC:8776]	0.11407151	
RUNDC3B	RUN domain containing 3B [Source:HGNC Symbol;Acc:HGNC:30286]	0.11393998	
GREB1L	GREB1 like retinoic acid receptor coactivator [Source:HGNC Symbol;Acc:HGNC:31042]	0.1135042	
SEMA3C	semaphorin 3C [Source:HGNC Symbol;Acc:HGNC:10725]	0.113399744	
RPL23AP64	ribosomal protein L23a pseudogene 64 [Source:HGNC Symbol;Acc:HGNC:36552]	0.113380946	
KRT19P2	keratin 19 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33423]	0.11336647	
PLCXD3	phosphatidylinositol specific phospholipase C X domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31822]	0.11309104	
XKR4	XK related 4 [Source:HGNC Symbol;Acc:HGNC:29394]	0.11298587	
ZNF804A	zinc finger protein 804A [Source:HGNC Symbol;Acc:HGNC:21711]	0.11274978	
MIR34B	microRNA 34b [Source:HGNC Symbol;Acc:HGNC:31636]	0.11255656	
PCDHB7	protocadherin beta 7 [Source:HGNC Symbol;Acc:HGNC:8692]	0.112398855	
PCDHB5	protocadherin beta 5 [Source:HGNC Symbol;Acc:HGNC:8690]	0.11238046	
SLITRK1	SLIT and NTRK like family member 1 [Source:HGNC Symbol;Acc:HGNC:20297]	0.1123498	
EDIL3	EGF like repeats and discoidin domains 3 [Source:HGNC Symbol;Acc:HGNC:3173]	0.111974105	
ARGFX	arginine-fifty homeobox [Source:HGNC Symbol;Acc:HGNC:30146]	0.11182311	
HOXC10	homeobox C10 [Source:HGNC Symbol;Acc:HGNC:5122]	0.11111184	
RNF182	ring finger protein 182 [Source:HGNC Symbol;Acc:HGNC:28522]	0.11107018	
CLVS1	clavesin 1 [Source:HGNC Symbol;Acc:HGNC:23139]	0.11104087	
PCDHB2	protocadherin beta 2 [Source:HGNC Symbol;Acc:HGNC:8687]	0.11102297	
DPYD	dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]	0.11030053	
MIR204	microRNA 204 [Source:HGNC Symbol;Acc:HGNC:31582]	0.110283986	
TTTY3	testis-specific transcript, Y-linked 3 [Source:HGNC Symbol;Acc:HGNC:16480]	0.11005621	
ZCCHC12	zinc finger CCHC-type containing 12 [Source:HGNC Symbol;Acc:HGNC:27273]	0.10999218	
TMEM163	transmembrane protein 163 [Source:HGNC Symbol;Acc:HGNC:25380]	0.109525345	
GCNT2	glucosaminyl (N-acetyl) transferase 2 (I blood group) [Source:HGNC Symbol;Acc:HGNC:4204]	0.10947524	
MSTN	myostatin [Source:HGNC Symbol;Acc:HGNC:4223]	0.1093323	
ABLIM3	actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]	0.109259285	
GNAI1	G protein subunit alpha i1 [Source:HGNC Symbol;Acc:HGNC:4384]	0.10919696	
STK31	serine/threonine kinase 31 [Source:HGNC Symbol;Acc:HGNC:11407]	0.10919357	
PCDHB18P	protocadherin beta 18 pseudogene [Source:HGNC Symbol;Acc:HGNC:14548]	0.10905625	
OR2K2	olfactory receptor family 2 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:8264]	0.10895713	
AHI1	Abelson helper integration site 1 [Source:HGNC Symbol;Acc:HGNC:21575]	0.10887996	
ASXL3	ASXL transcriptional regulator 3 [Source:HGNC Symbol;Acc:HGNC:29357]	0.10878624	
VPS50	VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956]	0.10865487	
BBS9	Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000]	0.10848367	
PLCD4	phospholipase C delta 4 [Source:HGNC Symbol;Acc:HGNC:9062]	0.10825533	
HIVEP2	HIVEP zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4921]	0.107824795	
EFCAB5	EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]	0.10770779	
NRK	Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]	0.10763662	
TMEM117	transmembrane protein 117 [Source:HGNC Symbol;Acc:HGNC:25308]	0.10727996	
ALDH1L2	aldehyde dehydrogenase 1 family member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	0.10709852	
GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	0.106988996	
CNTN3	contactin 3 [Source:HGNC Symbol;Acc:HGNC:2173]	0.10688486	
PLK2	polo like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]	0.106757276	
NNAT	neuronatin [Source:HGNC Symbol;Acc:HGNC:7860]	0.10653231	
IGSF10	immunoglobulin superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	0.106239036	
CDRT4	CMT1A duplicated region transcript 4 [Source:HGNC Symbol;Acc:HGNC:14383]	0.10609451	
TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2 [Source:HGNC Symbol;Acc:HGNC:25440]	0.10560357	
SLC18A1	solute carrier family 18 member A1 [Source:HGNC Symbol;Acc:HGNC:10934]	0.10550876	
PKIB	cAMP-dependent protein kinase inhibitor beta [Source:HGNC Symbol;Acc:HGNC:9018]	0.10548082	
OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14851]	0.10535648	
ABCA10	ATP binding cassette subfamily A member 10 [Source:HGNC Symbol;Acc:HGNC:30]	0.10534759	
GRIA1	glutamate ionotropic receptor AMPA type subunit 1 [Source:HGNC Symbol;Acc:HGNC:4571]	0.105124235	
ASF1A	anti-silencing function 1A histone chaperone [Source:HGNC Symbol;Acc:HGNC:20995]	0.10510027	
SRR	serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]	0.1049083	
TCF7L2	transcription factor 7 like 2 [Source:HGNC Symbol;Acc:HGNC:11641]	0.10464266	
FGD6	FYVE, RhoGEF and PH domain containing 6 [Source:HGNC Symbol;Acc:HGNC:21740]	0.10458351	
SCML4	Scm polycomb group protein like 4 [Source:HGNC Symbol;Acc:HGNC:21397]	0.10444842	
ASIC2	acid sensing ion channel subunit 2 [Source:HGNC Symbol;Acc:HGNC:99]	0.1044419	
DIPK1A	divergent protein kinase domain 1A [Source:HGNC Symbol;Acc:HGNC:32213]	0.10427477	
FOXO3B	forkhead box O3B [Source:HGNC Symbol;Acc:HGNC:3822]	0.104020305	
MIR301A	microRNA 301a [Source:HGNC Symbol;Acc:HGNC:31622]	0.10389954	
FIGNL2	fidgetin like 2 [Source:HGNC Symbol;Acc:HGNC:13287]	0.10383615	
SLC1A1	solute carrier family 1 member 1 [Source:HGNC Symbol;Acc:HGNC:10939]	0.10345346	
LSMEM1	leucine rich single-pass membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:22036]	0.10336536	
SLC35F4	solute carrier family 35 member F4 [Source:HGNC Symbol;Acc:HGNC:19845]	0.10328797	
PYGO1	pygopus family PHD finger 1 [Source:HGNC Symbol;Acc:HGNC:30256]	0.10316692	
MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]	0.10302197	
SCN9A	sodium voltage-gated channel alpha subunit 9 [Source:HGNC Symbol;Acc:HGNC:10597]	0.10291928	
FREM1	FRAS1 related extracellular matrix 1 [Source:HGNC Symbol;Acc:HGNC:23399]	0.102838896	
PCDHB16	protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]	0.10270005	
CHRNA6	cholinergic receptor nicotinic alpha 6 subunit [Source:HGNC Symbol;Acc:HGNC:15963]	0.10266485	
DENND1B	DENN domain containing 1B [Source:HGNC Symbol;Acc:HGNC:28404]	0.10255043	
ULK2	unc-51 like autophagy activating kinase 2 [Source:HGNC Symbol;Acc:HGNC:13480]	0.10229773	
LINC02762	long intergenic non-protein coding RNA 2762 [Source:HGNC Symbol;Acc:HGNC:27443]	0.10191292	
IL33	interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]	0.101838425	
CCT6B	chaperonin containing TCP1 subunit 6B [Source:HGNC Symbol;Acc:HGNC:1621]	0.101837926	
OR51A7	olfactory receptor family 51 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15188]	0.101766646	
AK5	adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]	0.10175934	
SNORD115-7	small nucleolar RNA, C/D box 115-7 [Source:HGNC Symbol;Acc:HGNC:33026]	0.10142267	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	0.10097192	
DIRAS2	DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]	0.10082171	
TSPAN2	tetraspanin 2 [Source:HGNC Symbol;Acc:HGNC:20659]	0.100784756	
CCDC112	coiled-coil domain containing 112 [Source:HGNC Symbol;Acc:HGNC:28599]	0.1004662	
BAZ2B	bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]	0.10042783	
C4orf33	chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]	0.10032342	
NECTIN3	nectin cell adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:17664]	0.10029627	
TRIL	TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200]	0.10015796	
